title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
Senate Bill 565 Printer's Number 573,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 565 Printer's Number 573""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=565&pn=573'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=565&pn=573,"An Act amending Title 24 (Education) of the Pennsylvania Consolidated Statutes, in preliminary provisions, providing for student data privacy and protection; imposing duties on the Department of Education; and providing for penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 24 (Education) of the Pennsylvania Consolidated Statutes, in preliminary provisions, providing for student data privacy and protection; imposing duties on the Department of Education; and providing for penalties....'}",Senator PHILLIPS-HILL,"MARTIN, J. WARD and LAUGHLIN","Referred to EDUCATION,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:44:11 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=44, tm_sec=11, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB565P573,False
Senate Bill 564 Printer's Number 572,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 564 Printer's Number 572""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=564&pn=572'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=564&pn=572,"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in juries and jurors, further providing for exemptions from jury duty....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in juries and jurors, further providing for exemptions from jury duty....'}",Senator PHILLIPS-HILL,"SCHWANK, BREWSTER, STEFANO, BROWN, BAKER, COSTA and J. WARD","Referred to JUDICIARY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:44:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=44, tm_sec=6, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB564P572,False
Senate Bill 563 Printer's Number 571,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 563 Printer's Number 571""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=563&pn=571'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=563&pn=571,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in computer offenses, providing for the offense of ransomware; and imposing duties on the Office of Administration....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in computer offenses, providing for the offense of ransomware; and imposing duties on the Office of Administration....'}",Senator PHILLIPS-HILL,"STEFANO, LAUGHLIN and VOGEL","Referred to JUDICIARY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:44:02 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=44, tm_sec=2, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB563P571,False
Senate Bill 562 Printer's Number 570,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 562 Printer's Number 570""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=562&pn=570'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=562&pn=570,"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in inspection of vehicles, further providing for prohibition on expenditures for emission inspection program....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in inspection of vehicles, further providing for prohibition on expenditures for emission inspection program....'}",Senator LANGERHOLC,"BROOKS, VOGEL, HUTCHINSON, J. WARD, PENNYCUICK, STEFANO and BAKER","Referred to TRANSPORTATION,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:57 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=57, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB562P570,False
Senate Bill 561 Printer's Number 559,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 561 Printer's Number 559""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=561&pn=559'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=561&pn=559,"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in inspection of vehicles, further providing for requirement for periodic inspection of vehicles....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in inspection of vehicles, further providing for requirement for periodic inspection of vehicles....'}",Senator LANGERHOLC,"BROOKS, VOGEL, BARTOLOTTA, PENNYCUICK, HUTCHINSON, REGAN, J. WARD, STEFANO, COSTA and BAKER","Referred to TRANSPORTATION,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:52 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=52, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB561P559,False
Senate Bill 560 Printer's Number 558,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 560 Printer's Number 558""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=560&pn=558'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=560&pn=558,"An Act amending the act of October 5, 1978 (P.L.1109, No.261), known as the Osteopathic Medical Practice Act, further providing for definitions....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of October 5, 1978 (P.L.1109, No.261), known as the Osteopathic Medical Practice Act, further providing for definitions....'}",Senator BAKER,"MUTH, SCHWANK, BARTOLOTTA, ROTHMAN, CAPPELLETTI, BROWN and COMITTA","Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:47 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=47, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB560P558,False
Senate Bill 559 Printer's Number 557,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 559 Printer's Number 557""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=559&pn=557'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=559&pn=557,"An Act amending the act of December 20, 1985 (P.L.457, No.112), known as the Medical Practice Act of 1985, further providing for definitions....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of December 20, 1985 (P.L.457, No.112), known as the Medical Practice Act of 1985, further providing for definitions....'}",Senator BAKER,"MUTH, SCHWANK, BARTOLOTTA, ROTHMAN, CAPPELLETTI, BROWN and COMITTA","Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:43 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=43, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB559P557,False
Senate Bill 558 Printer's Number 556,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 558 Printer's Number 556""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=558&pn=556'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=558&pn=556,"An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in natural gas competition, further providing for standards for restructuring of natural gas utility industry, for consumer protections and customer service and for requirements for natural gas suppliers; and, in restructuring of electric utility industry, further providing for standards for restructuring of electric industry, for duties of electric distribution companies and for requirements for electric generation suppliers....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in natural gas competition, further providing for standards for restructuring of natural gas utility industry, for consumer protections and customer service and for requirements for natural gas suppliers; and, in restructuring of electric utility industry, further providing for standards for restructuring of electric industry, for duties of electric distribution companies and for requirements for electric generation suppliers....'}",Senator PHILLIPS-HILL,J. WARD,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:38 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=38, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB558P556,False
Senate Bill 557 Printer's Number 555,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 557 Printer's Number 555""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=557&pn=555'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=557&pn=555,An Act providing for regulatory compliance.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act providing for regulatory compliance.'}",Senator PHILLIPS-HILL,"DUSH, MARTIN, J. WARD and ROTHMAN","Referred to INTERGOVERNMENTAL OPERATIONS,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:33 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=33, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB557P555,False
Senate Bill 554 Printer's Number 554,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 554 Printer's Number 554""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=554&pn=554'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=554&pn=554,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in educational tax credits, further providing for school participation in program....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in educational tax credits, further providing for school participation in program....'}",Senator L. WILLIAMS,"COMITTA, HAYWOOD, HUGHES, KEARNEY, FONTANA, TARTAGLIONE, COLLETT, SCHWANK, CAPPELLETTI, COSTA, MUTH, KANE, STREET and SANTARSIERO","Referred to EDUCATION,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:19 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=19, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB554P554,False
Senate Bill 552 Printer's Number 551,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 552 Printer's Number 551""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=552&pn=551'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=552&pn=551,"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, establishing the Pennsylvania Preferred&#174; Food Bucks Program....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, establishing the Pennsylvania Preferred&#174; Food Bucks Program....'}",Senator KANE,"HAYWOOD, KEARNEY, FONTANA, BREWSTER, SANTARSIERO, CAPPELLETTI, COSTA and COLLETT","Referred to HEALTH AND HUMAN SERVICES,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:14 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=14, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB552P551,False
Senate Bill 555 Printer's Number 552,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 555 Printer's Number 552""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=555&pn=552'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=555&pn=552,"An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, in 2022-2023 budget implementation, further providing for Department of Human Services....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, in 2022-2023 budget implementation, further providing for Department of Human Services....'}",Senator BROOKS,"PENNYCUICK, SCHWANK, HUTCHINSON and BARTOLOTTA","Referred to HEALTH AND HUMAN SERVICES,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:10 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=10, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SB555P552,False
Senate Resolution 82 Printer's Number 553,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 82 Printer's Number 553""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=82&pn=553'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=82&pn=553,A Concurrent Resolution urging the Secretary of the Navy to designate the City of Philadelphia and both banks of the Delaware River as the site of the main celebration of the 250th birthdays of the United States Navy and the United States Marine Corps in October and November 2025....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'A Concurrent Resolution urging the Secretary of the Navy to designate the City of Philadelphia and both banks of the Delaware River as the site of the main celebration of the 250th birthdays of the United States Navy and the United States Marine Corps in October and November 2025....'}",Senator ROBINSON,"ROTHMAN, CAPPELLETTI, LANGERHOLC, KANE, PHILLIPS-HILL, PENNYCUICK, DUSH, DILLON, BROOKS, STEFANO, BARTOLOTTA, SCHWANK, LAUGHLIN, BROWN, VOGEL, J. WARD, MASTRIANO, SANTARSIERO, COMITTA, TARTAGLIONE, COSTA, L. WILLIAMS, HUTCHINSON, AUMENT, ARGALL, GEBHARD, MARTIN and MUTH","Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:43:04 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=43, tm_sec=4, tm_wday=1, tm_yday=87, tm_isdst=0)",20230SR82P553,False
